project,article,granularity,timestamp,access,agent,views,date,title
en.wikipedia,King_the_Land,daily,2024052800,all-access,user,1103,2024-05-28,King the Land
en.wikipedia,King_the_Land,daily,2024052900,all-access,user,1042,2024-05-29,King the Land
en.wikipedia,King_the_Land,daily,2024053000,all-access,user,1096,2024-05-30,King the Land
en.wikipedia,King_the_Land,daily,2024053100,all-access,user,985,2024-05-31,King the Land
en.wikipedia,King_the_Land,daily,2024060100,all-access,user,954,2024-06-01,King the Land
en.wikipedia,The_Glory_(TV_series),daily,2022072400,all-access,user,65,2022-07-24,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022072500,all-access,user,39,2022-07-25,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022072600,all-access,user,44,2022-07-26,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022072700,all-access,user,32,2022-07-27,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022072800,all-access,user,39,2022-07-28,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022072900,all-access,user,51,2022-07-29,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022073000,all-access,user,46,2022-07-30,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022073100,all-access,user,40,2022-07-31,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022080100,all-access,user,67,2022-08-01,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022080200,all-access,user,50,2022-08-02,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022080300,all-access,user,60,2022-08-03,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022080400,all-access,user,70,2022-08-04,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022080500,all-access,user,78,2022-08-05,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022080600,all-access,user,95,2022-08-06,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022080700,all-access,user,70,2022-08-07,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022080800,all-access,user,84,2022-08-08,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022080900,all-access,user,77,2022-08-09,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081000,all-access,user,82,2022-08-10,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081100,all-access,user,56,2022-08-11,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081200,all-access,user,65,2022-08-12,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081300,all-access,user,40,2022-08-13,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081400,all-access,user,82,2022-08-14,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081500,all-access,user,60,2022-08-15,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081600,all-access,user,69,2022-08-16,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081700,all-access,user,64,2022-08-17,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081800,all-access,user,38,2022-08-18,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022081900,all-access,user,50,2022-08-19,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082000,all-access,user,53,2022-08-20,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082100,all-access,user,76,2022-08-21,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082200,all-access,user,53,2022-08-22,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082300,all-access,user,73,2022-08-23,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082400,all-access,user,98,2022-08-24,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082500,all-access,user,71,2022-08-25,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082600,all-access,user,46,2022-08-26,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082700,all-access,user,53,2022-08-27,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082800,all-access,user,66,2022-08-28,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022082900,all-access,user,70,2022-08-29,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022083000,all-access,user,76,2022-08-30,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022083100,all-access,user,72,2022-08-31,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022090100,all-access,user,68,2022-09-01,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022090200,all-access,user,81,2022-09-02,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022090300,all-access,user,99,2022-09-03,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022090400,all-access,user,91,2022-09-04,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022090500,all-access,user,74,2022-09-05,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022090600,all-access,user,89,2022-09-06,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022090700,all-access,user,70,2022-09-07,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022090800,all-access,user,61,2022-09-08,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022090900,all-access,user,60,2022-09-09,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091000,all-access,user,95,2022-09-10,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091100,all-access,user,85,2022-09-11,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091200,all-access,user,68,2022-09-12,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091300,all-access,user,96,2022-09-13,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091400,all-access,user,84,2022-09-14,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091500,all-access,user,84,2022-09-15,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091600,all-access,user,87,2022-09-16,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091700,all-access,user,74,2022-09-17,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091800,all-access,user,105,2022-09-18,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022091900,all-access,user,92,2022-09-19,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092000,all-access,user,77,2022-09-20,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092100,all-access,user,82,2022-09-21,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092200,all-access,user,100,2022-09-22,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092300,all-access,user,78,2022-09-23,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092400,all-access,user,401,2022-09-24,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092500,all-access,user,239,2022-09-25,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092600,all-access,user,266,2022-09-26,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092700,all-access,user,212,2022-09-27,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092800,all-access,user,171,2022-09-28,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022092900,all-access,user,164,2022-09-29,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022093000,all-access,user,156,2022-09-30,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022100100,all-access,user,143,2022-10-01,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022100200,all-access,user,129,2022-10-02,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022100300,all-access,user,148,2022-10-03,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022100400,all-access,user,137,2022-10-04,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022100500,all-access,user,145,2022-10-05,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022100600,all-access,user,130,2022-10-06,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022100700,all-access,user,111,2022-10-07,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022100800,all-access,user,131,2022-10-08,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022100900,all-access,user,139,2022-10-09,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101000,all-access,user,147,2022-10-10,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101100,all-access,user,145,2022-10-11,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101200,all-access,user,125,2022-10-12,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101300,all-access,user,125,2022-10-13,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101400,all-access,user,106,2022-10-14,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101500,all-access,user,102,2022-10-15,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101600,all-access,user,133,2022-10-16,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101700,all-access,user,141,2022-10-17,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101800,all-access,user,124,2022-10-18,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022101900,all-access,user,115,2022-10-19,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102000,all-access,user,156,2022-10-20,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102100,all-access,user,103,2022-10-21,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102200,all-access,user,143,2022-10-22,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102300,all-access,user,174,2022-10-23,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102400,all-access,user,227,2022-10-24,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102500,all-access,user,211,2022-10-25,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102600,all-access,user,290,2022-10-26,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102700,all-access,user,285,2022-10-27,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102800,all-access,user,189,2022-10-28,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022102900,all-access,user,211,2022-10-29,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022103000,all-access,user,247,2022-10-30,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022103100,all-access,user,229,2022-10-31,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022110100,all-access,user,212,2022-11-01,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022110200,all-access,user,242,2022-11-02,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022110300,all-access,user,279,2022-11-03,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022110400,all-access,user,291,2022-11-04,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022110500,all-access,user,240,2022-11-05,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022110600,all-access,user,205,2022-11-06,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022110700,all-access,user,208,2022-11-07,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022110800,all-access,user,245,2022-11-08,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022110900,all-access,user,258,2022-11-09,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111000,all-access,user,278,2022-11-10,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111100,all-access,user,306,2022-11-11,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111200,all-access,user,320,2022-11-12,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111300,all-access,user,335,2022-11-13,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111400,all-access,user,322,2022-11-14,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111500,all-access,user,319,2022-11-15,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111600,all-access,user,266,2022-11-16,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111700,all-access,user,329,2022-11-17,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111800,all-access,user,271,2022-11-18,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022111900,all-access,user,275,2022-11-19,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112000,all-access,user,314,2022-11-20,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112100,all-access,user,345,2022-11-21,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112200,all-access,user,327,2022-11-22,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112300,all-access,user,372,2022-11-23,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112400,all-access,user,356,2022-11-24,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112500,all-access,user,350,2022-11-25,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112600,all-access,user,303,2022-11-26,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112700,all-access,user,375,2022-11-27,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112800,all-access,user,294,2022-11-28,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022112900,all-access,user,331,2022-11-29,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022113000,all-access,user,312,2022-11-30,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022120100,all-access,user,2180,2022-12-01,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022120200,all-access,user,1169,2022-12-02,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022120300,all-access,user,812,2022-12-03,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022120400,all-access,user,665,2022-12-04,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022120500,all-access,user,550,2022-12-05,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022120600,all-access,user,621,2022-12-06,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022120700,all-access,user,574,2022-12-07,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022120800,all-access,user,2748,2022-12-08,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022120900,all-access,user,1124,2022-12-09,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121000,all-access,user,953,2022-12-10,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121100,all-access,user,891,2022-12-11,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121200,all-access,user,1253,2022-12-12,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121300,all-access,user,842,2022-12-13,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121400,all-access,user,713,2022-12-14,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121500,all-access,user,1521,2022-12-15,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121600,all-access,user,1011,2022-12-16,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121700,all-access,user,812,2022-12-17,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121800,all-access,user,706,2022-12-18,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022121900,all-access,user,721,2022-12-19,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022122000,all-access,user,1240,2022-12-20,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022122100,all-access,user,1124,2022-12-21,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022122200,all-access,user,1529,2022-12-22,The Glory (TV series)
en.wikipedia,The_Glory_(TV_series),daily,2022122300,all-access,user,1222,2022-12-23,The Glory (TV series)
